,chembl_compound,uniprot_id,drugbankId
7303,CHEMBL.COMPOUND:CHEMBL2107815,UniProtKB:P43119,
7304,CHEMBL.COMPOUND:CHEMBL1020,UniProtKB:P35354,DB00500
7305,CHEMBL.COMPOUND:CHEMBL1020,UniProtKB:P23219,DB00500
7306,CHEMBL.COMPOUND:CHEMBL1201012,UniProtKB:P04150,DB00846
7307,CHEMBL.COMPOUND:CHEMBL550781,UniProtKB:P32238,DB04856
7308,CHEMBL.COMPOUND:CHEMBL3545035,UniProtKB:Q13639,
7309,CHEMBL.COMPOUND:CHEMBL1100,UniProtKB:O43497,DB00617
7310,CHEMBL.COMPOUND:CHEMBL1100,UniProtKB:Q9P0X4,DB00617
7311,CHEMBL.COMPOUND:CHEMBL1100,UniProtKB:O95180,DB00617
7312,CHEMBL.COMPOUND:CHEMBL1200444,UniProtKB:P07550,
7313,CHEMBL.COMPOUND:CHEMBL42,UniProtKB:P14416,DB00363
7314,CHEMBL.COMPOUND:CHEMBL42,UniProtKB:P28223,DB00363
7315,CHEMBL.COMPOUND:CHEMBL730,UniProtKB:Q02153,DB00727
7316,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:O14965,
7317,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:P11362,
7318,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:O00444,
7319,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:P17948,
7320,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:P21802,
7321,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:P36888,
7322,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:P09619,
7323,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:P35916,
7324,CHEMBL.COMPOUND:CHEMBL1980391,UniProtKB:P35968,
7325,CHEMBL.COMPOUND:CHEMBL503,UniProtKB:P04035,DB00227
7326,CHEMBL.COMPOUND:CHEMBL4297538,UniProtKB:P41597,DB11990
7327,CHEMBL.COMPOUND:CHEMBL325109,UniProtKB:P14416,DB13511
7328,CHEMBL.COMPOUND:CHEMBL325109,UniProtKB:Q13639,DB13511
7329,CHEMBL.COMPOUND:CHEMBL2105664,UniProtKB:Q9BQB6,DB12823
7330,CHEMBL.COMPOUND:CHEMBL424133,UniProtKB:Q07869,DB12988
7331,CHEMBL.COMPOUND:CHEMBL1933349,UniProtKB:P47871,DB12044
7332,CHEMBL.COMPOUND:CHEMBL1795071,UniProtKB:O60674,
7333,CHEMBL.COMPOUND:CHEMBL1795071,UniProtKB:P23458,
7334,CHEMBL.COMPOUND:CHEMBL1201057,UniProtKB:P16444,
7335,CHEMBL.COMPOUND:CHEMBL1378,UniProtKB:P14416,DB00372
7336,CHEMBL.COMPOUND:CHEMBL400599,UniProtKB:P35610,DB09022
7337,CHEMBL.COMPOUND:CHEMBL2087337,UniProtKB:Q13639,DB12702
7338,CHEMBL.COMPOUND:CHEMBL2140408,UniProtKB:O14965,
7339,CHEMBL.COMPOUND:CHEMBL2140408,UniProtKB:Q9UQB9,
7340,CHEMBL.COMPOUND:CHEMBL2140408,UniProtKB:Q96GD4,
7341,CHEMBL.COMPOUND:CHEMBL1601669,UniProtKB:P11473,DB01436
7342,CHEMBL.COMPOUND:CHEMBL1921976,UniProtKB:P05093,DB12066
7343,CHEMBL.COMPOUND:CHEMBL1200885,UniProtKB:P46098,
7344,CHEMBL.COMPOUND:CHEMBL3905910,UniProtKB:P11802,DB15157
7345,CHEMBL.COMPOUND:CHEMBL544665,UniProtKB:P21453,
7346,CHEMBL.COMPOUND:CHEMBL544665,UniProtKB:Q99500,
7347,CHEMBL.COMPOUND:CHEMBL544665,UniProtKB:Q9H228,
7348,CHEMBL.COMPOUND:CHEMBL544665,UniProtKB:O95136,
7349,CHEMBL.COMPOUND:CHEMBL544665,UniProtKB:O95977,
7350,CHEMBL.COMPOUND:CHEMBL1069,UniProtKB:P30556,DB00177
7351,CHEMBL.COMPOUND:CHEMBL1670,UniProtKB:P05108,DB00648
7352,CHEMBL.COMPOUND:CHEMBL1670,UniProtKB:P15538,DB00648
7353,CHEMBL.COMPOUND:CHEMBL2111083,UniProtKB:P07550,DB05590
7354,CHEMBL.COMPOUND:CHEMBL2105705,UniProtKB:P11473,DB05024
7355,CHEMBL.COMPOUND:CHEMBL306280,UniProtKB:P11387,DB16138
7356,CHEMBL.COMPOUND:CHEMBL1200681,UniProtKB:Q9Y271,
7357,CHEMBL.COMPOUND:CHEMBL450,UniProtKB:P18505,DB00463
7358,CHEMBL.COMPOUND:CHEMBL450,UniProtKB:P28472,DB00463
7359,CHEMBL.COMPOUND:CHEMBL450,UniProtKB:P47870,DB00463
7360,CHEMBL.COMPOUND:CHEMBL2103840,UniProtKB:P06493,DB12021
7361,CHEMBL.COMPOUND:CHEMBL2103840,UniProtKB:P50750,DB12021
7362,CHEMBL.COMPOUND:CHEMBL2103840,UniProtKB:Q00535,DB12021
7363,CHEMBL.COMPOUND:CHEMBL2103840,UniProtKB:P24941,DB12021
7364,CHEMBL.COMPOUND:CHEMBL451,UniProtKB:P14867,DB00475
7365,CHEMBL.COMPOUND:CHEMBL451,UniProtKB:P47869,DB00475
7366,CHEMBL.COMPOUND:CHEMBL451,UniProtKB:P31644,DB00475
7367,CHEMBL.COMPOUND:CHEMBL451,UniProtKB:Q99928,DB00475
7368,CHEMBL.COMPOUND:CHEMBL451,UniProtKB:P18507,DB00475
7369,CHEMBL.COMPOUND:CHEMBL451,UniProtKB:Q8N1C3,DB00475
7370,CHEMBL.COMPOUND:CHEMBL451,UniProtKB:P34903,DB00475
7371,CHEMBL.COMPOUND:CHEMBL2105864,UniProtKB:P30411,DB06549
7372,CHEMBL.COMPOUND:CHEMBL551813,UniProtKB:Q9Y5Y4,DB12524
7373,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:P50613,DB12686
7374,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:P06493,DB12686
7375,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q00526,DB12686
7376,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:P50750,DB12686
7377,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q9BWU1,DB12686
7378,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q96Q40,DB12686
7379,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q00534,DB12686
7380,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:P11802,DB12686
7381,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q00535,DB12686
7382,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q00536,DB12686
7383,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q15131,DB12686
7384,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:P21127,DB12686
7385,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q14004,DB12686
7386,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q8IZL9,DB12686
7387,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q00537,DB12686
7388,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:P24941,DB12686
7389,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q07002,DB12686
7390,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:Q9NYV4,DB12686
7391,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:O94921,DB12686
7392,CHEMBL.COMPOUND:CHEMBL1230607,UniProtKB:P49336,DB12686
7393,CHEMBL.COMPOUND:CHEMBL3545393,UniProtKB:P08235,
7394,CHEMBL.COMPOUND:CHEMBL3707226,UniProtKB:P00747,
7395,CHEMBL.COMPOUND:CHEMBL1201577,UniProtKB:P00533,DB00002
7396,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q8WUI4,DB12565
7397,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q9UKV0,DB12565
7398,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q96DB2,DB12565
7399,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q13547,DB12565
7400,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q969S8,DB12565
7401,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q9UQL6,DB12565
7402,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:P56524,DB12565
7403,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q9UBN7,DB12565
7404,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q92769,DB12565
7405,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:Q9BY41,DB12565
7406,CHEMBL.COMPOUND:CHEMBL2103863,UniProtKB:O15379,DB12565
7407,CHEMBL.COMPOUND:CHEMBL2146883,UniProtKB:P36507,DB05239
7408,CHEMBL.COMPOUND:CHEMBL2146883,UniProtKB:Q02750,DB05239
7409,CHEMBL.COMPOUND:CHEMBL3188267,UniProtKB:P08581,DB11791
7410,CHEMBL.COMPOUND:CHEMBL70,UniProtKB:P35372,DB00295
7411,CHEMBL.COMPOUND:CHEMBL495727,UniProtKB:O14965,DB05169
7412,CHEMBL.COMPOUND:CHEMBL495727,UniProtKB:O60674,DB05169
7413,CHEMBL.COMPOUND:CHEMBL495727,UniProtKB:Q96GD4,DB05169
7414,CHEMBL.COMPOUND:CHEMBL495727,UniProtKB:P36888,DB05169
7415,CHEMBL.COMPOUND:CHEMBL495727,UniProtKB:P00519,DB05169
7416,CHEMBL.COMPOUND:CHEMBL495727,UniProtKB:P52333,DB05169
7417,CHEMBL.COMPOUND:CHEMBL1502,UniProtKB:P20648,DB00213
7418,CHEMBL.COMPOUND:CHEMBL2110900,UniProtKB:P31645,DB04884
7419,CHEMBL.COMPOUND:CHEMBL1738757,UniProtKB:P00519,DB13005
7420,CHEMBL.COMPOUND:CHEMBL1201309,UniProtKB:P30968,DB00666
7421,CHEMBL.COMPOUND:CHEMBL1480,UniProtKB:P08235,DB01023
7422,CHEMBL.COMPOUND:CHEMBL1480,UniProtKB:O60840,DB01023
7423,CHEMBL.COMPOUND:CHEMBL1480,UniProtKB:Q01668,DB01023
7424,CHEMBL.COMPOUND:CHEMBL1480,UniProtKB:Q13698,DB01023
7425,CHEMBL.COMPOUND:CHEMBL1480,UniProtKB:Q13936,DB01023
7426,CHEMBL.COMPOUND:CHEMBL3673452,UniProtKB:P04629,DB16056
7427,CHEMBL.COMPOUND:CHEMBL1269258,UniProtKB:P32238,DB12694
7428,CHEMBL.COMPOUND:CHEMBL1201329,UniProtKB:P32297,DB01116
7429,CHEMBL.COMPOUND:CHEMBL1201329,UniProtKB:P30926,DB01116
7430,CHEMBL.COMPOUND:CHEMBL1200500,UniProtKB:P04150,DB00394
7431,CHEMBL.COMPOUND:CHEMBL841,UniProtKB:P35372,DB00836
7432,CHEMBL.COMPOUND:CHEMBL2035874,UniProtKB:P10828,DB05035
7433,CHEMBL.COMPOUND:CHEMBL2107387,UniProtKB:P46098,
7434,CHEMBL.COMPOUND:CHEMBL2107387,UniProtKB:P08908,
7435,CHEMBL.COMPOUND:CHEMBL2107387,UniProtKB:P31645,
7436,CHEMBL.COMPOUND:CHEMBL606,UniProtKB:P43115,DB00929
7437,CHEMBL.COMPOUND:CHEMBL4204794,UniProtKB:P16234,DB15233
7438,CHEMBL.COMPOUND:CHEMBL4204794,UniProtKB:P10721,DB15233
7439,CHEMBL.COMPOUND:CHEMBL4297427,UniProtKB:P41146,DB12782
7440,CHEMBL.COMPOUND:CHEMBL1218,UniProtKB:P49286,DB00980
7441,CHEMBL.COMPOUND:CHEMBL1218,UniProtKB:P48039,DB00980
7442,CHEMBL.COMPOUND:CHEMBL1005,UniProtKB:P35372,DB00899
7443,CHEMBL.COMPOUND:CHEMBL4297522,UniProtKB:P11362,DB15102
7444,CHEMBL.COMPOUND:CHEMBL4297522,UniProtKB:P21802,DB15102
7445,CHEMBL.COMPOUND:CHEMBL4297522,UniProtKB:P22607,DB15102
7446,CHEMBL.COMPOUND:CHEMBL469,UniProtKB:P35354,DB00465
7447,CHEMBL.COMPOUND:CHEMBL469,UniProtKB:P23219,DB00465
7448,CHEMBL.COMPOUND:CHEMBL2364624,UniProtKB:O75907,DB12866
7449,CHEMBL.COMPOUND:CHEMBL1512,UniProtKB:P04150,DB00180
7450,CHEMBL.COMPOUND:CHEMBL4072756,UniProtKB:P04150,DB12280
7451,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q96L42,DB12714
7452,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P48547,DB12714
7453,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q16322,DB12714
7454,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q14721,DB12714
7455,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q92953,DB12714
7456,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:O95259,DB12714
7457,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q01118,DB12714
7458,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9NR82,DB12714
7459,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q09470,DB12714
7460,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9UJ96,DB12714
7461,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9NS40,DB12714
7462,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P17658,DB12714
7463,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q99250,DB12714
7464,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q15858,DB12714
7465,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9UQ05,DB12714
7466,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9UI33,DB12714
7467,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9ULS6,DB12714
7468,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9BQ31,DB12714
7469,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q03721,DB12714
7470,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9NSA2,DB12714
7471,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P35498,DB12714
7472,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9UIX4,DB12714
7473,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9UK17,DB12714
7474,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P56696,DB12714
7475,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9ULD8,DB12714
7476,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q96KK3,DB12714
7477,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q6PIU1,DB12714
7478,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9UQD0,DB12714
7479,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P22459,DB12714
7480,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9H3M0,DB12714
7481,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9NY46,DB12714
7482,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:O43526,DB12714
7483,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q96PR1,DB12714
7484,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P22460,DB12714
7485,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P35499,DB12714
7486,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q8TAE7,DB12714
7487,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q8TDN2,DB12714
7488,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9Y5Y9,DB12714
7489,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q14524,DB12714
7490,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q8TDN1,DB12714
7491,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q14003,DB12714
7492,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q12809,DB12714
7493,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P51787,DB12714
7494,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q8NCM2,DB12714
7495,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9H252,DB12714
7496,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:O43525,DB12714
7497,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P22001,DB12714
7498,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q9NZV8,DB12714
7499,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:Q96RP8,DB12714
7500,CHEMBL.COMPOUND:CHEMBL2107762,UniProtKB:P16389,DB12714
7501,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q9BQE3,DB12334
7502,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q3ZCM7,DB12334
7503,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:P68366,DB12334
7504,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:P68363,DB12334
7505,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q9BVA1,DB12334
7506,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q6PEY2,DB12334
7507,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:P04350,DB12334
7508,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q13885,DB12334
7509,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:P68371,DB12334
7510,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:P07437,DB12334
7511,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q71U36,DB12334
7512,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:P0DPH7,DB12334
7513,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q9H4B7,DB12334
7514,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q13509,DB12334
7515,CHEMBL.COMPOUND:CHEMBL2107759,UniProtKB:Q9BUF5,DB12334
7516,CHEMBL.COMPOUND:CHEMBL1800955,UniProtKB:P12829,DB11816
7517,CHEMBL.COMPOUND:CHEMBL1800955,UniProtKB:P08590,DB11816
7518,CHEMBL.COMPOUND:CHEMBL1800955,UniProtKB:Q01449,DB11816
7519,CHEMBL.COMPOUND:CHEMBL1800955,UniProtKB:P12883,DB11816
7520,CHEMBL.COMPOUND:CHEMBL1800955,UniProtKB:P13533,DB11816
7521,CHEMBL.COMPOUND:CHEMBL1800955,UniProtKB:P10916,DB11816
7522,CHEMBL.COMPOUND:CHEMBL1200879,UniProtKB:Q9BQB6,
7523,CHEMBL.COMPOUND:CHEMBL207197,UniProtKB:Q16602,DB04869
7524,CHEMBL.COMPOUND:CHEMBL1481,UniProtKB:Q14654,DB00222
7525,CHEMBL.COMPOUND:CHEMBL1481,UniProtKB:Q09428,DB00222
7526,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P17948,DB01268
7527,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P07949,DB01268
7528,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P16234,DB01268
7529,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P36888,DB01268
7530,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P10721,DB01268
7531,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P09619,DB01268
7532,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P35916,DB01268
7533,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P07333,DB01268
7534,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:P35968,DB01268
7535,CHEMBL.COMPOUND:CHEMBL1734,UniProtKB:P20309,DB01591
7536,CHEMBL.COMPOUND:CHEMBL1734,UniProtKB:P08172,DB01591
7537,CHEMBL.COMPOUND:CHEMBL4518483,UniProtKB:P43220,
7538,CHEMBL.COMPOUND:CHEMBL1201117,UniProtKB:P00915,DB00423
7539,CHEMBL.COMPOUND:CHEMBL1237104,UniProtKB:P35372,
7540,CHEMBL.COMPOUND:CHEMBL4297511,UniProtKB:Q07075,
7541,CHEMBL.COMPOUND:CHEMBL1834657,UniProtKB:P11362,
7542,CHEMBL.COMPOUND:CHEMBL1834657,UniProtKB:P21802,
7543,CHEMBL.COMPOUND:CHEMBL1834657,UniProtKB:P22607,
7544,CHEMBL.COMPOUND:CHEMBL1834657,UniProtKB:P22455,
7545,CHEMBL.COMPOUND:CHEMBL1213583,UniProtKB:P06401,DB06730
7546,CHEMBL.COMPOUND:CHEMBL276711,UniProtKB:P17948,DB06436
7547,CHEMBL.COMPOUND:CHEMBL276711,UniProtKB:P10721,DB06436
7548,CHEMBL.COMPOUND:CHEMBL276711,UniProtKB:P35916,DB06436
7549,CHEMBL.COMPOUND:CHEMBL276711,UniProtKB:P35968,DB06436
7550,CHEMBL.COMPOUND:CHEMBL1200521,UniProtKB:P28222,
7551,CHEMBL.COMPOUND:CHEMBL1200521,UniProtKB:P28221,
7552,CHEMBL.COMPOUND:CHEMBL1200521,UniProtKB:P30939,
7553,CHEMBL.COMPOUND:CHEMBL459324,UniProtKB:P35372,DB01452
7554,CHEMBL.COMPOUND:CHEMBL1201103,UniProtKB:P25100,
7555,CHEMBL.COMPOUND:CHEMBL1201103,UniProtKB:P35348,
7556,CHEMBL.COMPOUND:CHEMBL1201103,UniProtKB:P35368,
7557,CHEMBL.COMPOUND:CHEMBL3545264,UniProtKB:P11362,
7558,CHEMBL.COMPOUND:CHEMBL3545264,UniProtKB:P21802,
7559,CHEMBL.COMPOUND:CHEMBL3545264,UniProtKB:P22607,
7560,CHEMBL.COMPOUND:CHEMBL3545264,UniProtKB:P22455,
7561,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q9HAU8,DB11781
7562,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q6UB28,DB11781
7563,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q9NZ08,DB11781
7564,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:P28838,DB11781
7565,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:P15144,DB11781
7566,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q9NQH7,DB11781
7567,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q9NQW7,DB11781
7568,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:P50579,DB11781
7569,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:P55786,DB11781
7570,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q9ULA0,DB11781
7571,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:P53582,DB11781
7572,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q8NDH3,DB11781
7573,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:O43895,DB11781
7574,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q6Q4G3,DB11781
7575,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q9UIQ6,DB11781
7576,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q07075,DB11781
7577,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q6P179,DB11781
7578,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q9H4A4,DB11781
7579,CHEMBL.COMPOUND:CHEMBL2103847,UniProtKB:Q8N6M6,DB11781
7580,CHEMBL.COMPOUND:CHEMBL3545308,UniProtKB:P00533,DB11907
7581,CHEMBL.COMPOUND:CHEMBL898,UniProtKB:P35354,DB00861
7582,CHEMBL.COMPOUND:CHEMBL898,UniProtKB:P23219,DB00861
7583,CHEMBL.COMPOUND:CHEMBL1201863,UniProtKB:P20648,DB05351
7584,CHEMBL.COMPOUND:CHEMBL838,UniProtKB:P12821,DB00542
7585,CHEMBL.COMPOUND:CHEMBL439338,UniProtKB:P35462,
7586,CHEMBL.COMPOUND:CHEMBL4297214,UniProtKB:Q02108,DB16300
7587,CHEMBL.COMPOUND:CHEMBL4297214,UniProtKB:Q02153,DB16300
7588,CHEMBL.COMPOUND:CHEMBL4297214,UniProtKB:P33402,DB16300
7589,CHEMBL.COMPOUND:CHEMBL1161,UniProtKB:P04150,DB14512
7590,CHEMBL.COMPOUND:CHEMBL1164729,UniProtKB:P47989,DB04854
7591,CHEMBL.COMPOUND:CHEMBL4802223,UniProtKB:P30968,
7592,CHEMBL.COMPOUND:CHEMBL261244,UniProtKB:Q9H244,
7593,CHEMBL.COMPOUND:CHEMBL3639788,UniProtKB:O94925,DB15232
7594,CHEMBL.COMPOUND:CHEMBL1614766,UniProtKB:P36507,DB12933
7595,CHEMBL.COMPOUND:CHEMBL1614766,UniProtKB:Q02750,DB12933
7596,CHEMBL.COMPOUND:CHEMBL620,UniProtKB:P20309,DB00771
7597,CHEMBL.COMPOUND:CHEMBL620,UniProtKB:P11229,DB00771
7598,CHEMBL.COMPOUND:CHEMBL4297457,UniProtKB:P28845,
7599,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:Q01118,
7600,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:Q99250,
7601,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:Q15858,
7602,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:Q9UI33,
7603,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:P35498,
7604,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:Q9UQD0,
7605,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:Q9NY46,
7606,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:P35499,
7607,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:Q9Y5Y9,
7608,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:Q14524,
7609,CHEMBL.COMPOUND:CHEMBL1908371,UniProtKB:P00742,
7610,CHEMBL.COMPOUND:CHEMBL4110551,UniProtKB:P00797,
7611,CHEMBL.COMPOUND:CHEMBL1237119,UniProtKB:P43119,DB00374
7612,CHEMBL.COMPOUND:CHEMBL4297741,UniProtKB:P47871,
7613,CHEMBL.COMPOUND:CHEMBL1082462,UniProtKB:P27487,
7614,CHEMBL.COMPOUND:CHEMBL10878,UniProtKB:P49286,DB06594
7615,CHEMBL.COMPOUND:CHEMBL10878,UniProtKB:P48039,DB06594
7616,CHEMBL.COMPOUND:CHEMBL10878,UniProtKB:P28335,DB06594
7617,CHEMBL.COMPOUND:CHEMBL44657,UniProtKB:P11388,DB00773
7618,CHEMBL.COMPOUND:CHEMBL44657,UniProtKB:Q02880,DB00773
7619,CHEMBL.COMPOUND:CHEMBL1189432,UniProtKB:P35367,DB00768
7620,CHEMBL.COMPOUND:CHEMBL2111051,UniProtKB:P20309,DB12287
7621,CHEMBL.COMPOUND:CHEMBL2111051,UniProtKB:P08172,DB12287
7622,CHEMBL.COMPOUND:CHEMBL2111051,UniProtKB:P11229,DB12287
7623,CHEMBL.COMPOUND:CHEMBL1684984,UniProtKB:P48736,DB13051
7624,CHEMBL.COMPOUND:CHEMBL1684984,UniProtKB:P42336,DB13051
7625,CHEMBL.COMPOUND:CHEMBL1684984,UniProtKB:Q92569,DB13051
7626,CHEMBL.COMPOUND:CHEMBL1684984,UniProtKB:Q8WYR1,DB13051
7627,CHEMBL.COMPOUND:CHEMBL1684984,UniProtKB:O00459,DB13051
7628,CHEMBL.COMPOUND:CHEMBL1684984,UniProtKB:P42338,DB13051
